Stazione,Monte S. Quirico,,,,,,,,,,,,,,
Codice,TOS02004291,,,,,,,,,,,,,,
Comune,Lucca,,,,,,,,,,,,,,
Provincia,LU,,,,,,,,,,,,,,
GB [m],E,1621131,N,4857138,,,,,,,,,,,
WGS84 [°],Lat,43.857,Lon,10.507,,,,,,,,,,,
Quota [m],25,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,ATTENZIONE,i,dati,sono,nel,fomato,csv,ed,utilizzano,,,,
,,,come,separatore,di,colonna,il,punto e virgola,e,,,,,,
,,,come,separatore,decimale,la,virgola,,,,,,,,
,,,verificare,le,proprie,impostazioni,internazionali,per,una,corretta,visulizzazione.,,,,
,,,Il,valore,-9999,corrisponde,a,dato,mancante,,,,,,
,,,Il,valore,contrassegnato,con,@,corrisponde,al,dato,mancante,,,,
,,,Il,valore,contrassegnato,con,V,corrisponde,al,dato,validato,,,,
,,,Il,valore,contrassegnato,con,P,corrisponde,al,dato,prevalidato,soggetto,ad,eventuali,modifiche
,,,(consultare,la,sezione,Criteri,di,validazione),,,,,,,
,,,,,,,,,,,,,,,
gg/mm/aaaa,Portata [mc/s],Tipo Dato,,,,,,,,,,,,,
17/08/2015,5,563,V,,,,,,,,,,,,
18/08/2015,5,482,V,,,,,,,,,,,,
19/08/2015,5,407,V,,,,,,,,,,,,
20/08/2015,4,715,V,,,,,,,,,,,,
21/08/2015,5,80,V,,,,,,,,,,,,
22/08/2015,4,509,V,,,,,,,,,,,,
23/08/2015,5,19,V,,,,,,,,,,,,
24/08/2015,7,553,V,,,,,,,,,,,,
25/08/2015,6,341,V,,,,,,,,,,,,
26/08/2015,6,17,V,,,,,,,,,,,,
27/08/2015,4,761,V,,,,,,,,,,,,
28/08/2015,5,757,V,,,,,,,,,,,,
29/08/2015,6,345,V,,,,,,,,,,,,
30/08/2015,6,409,V,,,,,,,,,,,,
31/08/2015,6,194,V,,,,,,,,,,,,
01/09/2015,6,354,V,,,,,,,,,,,,
02/09/2015,6,366,V,,,,,,,,,,,,
03/09/2015,5,700,V,,,,,,,,,,,,
04/09/2015,5,269,V,,,,,,,,,,,,
05/09/2015,5,883,V,,,,,,,,,,,,
06/09/2015,5,707,V,,,,,,,,,,,,
07/09/2015,5,922,V,,,,,,,,,,,,
08/09/2015,5,903,V,,,,,,,,,,,,
09/09/2015,6,173,V,,,,,,,,,,,,
10/09/2015,5,970,V,,,,,,,,,,,,
11/09/2015,6,78,V,,,,,,,,,,,,
12/09/2015,6,328,V,,,,,,,,,,,,
13/09/2015,7,404,V,,,,,,,,,,,,
14/09/2015,9,473,V,,,,,,,,,,,,
15/09/2015,10,356,V,,,,,,,,,,,,
16/09/2015,7,660,V,,,,,,,,,,,,
17/09/2015,7,100,V,,,,,,,,,,,,
18/09/2015,6,766,V,,,,,,,,,,,,
19/09/2015,7,64,V,,,,,,,,,,,,
20/09/2015,6,360,V,,,,,,,,,,,,
21/09/2015,6,447,V,,,,,,,,,,,,
22/09/2015,6,512,V,,,,,,,,,,,,
23/09/2015,7,108,V,,,,,,,,,,,,
24/09/2015,6,299,V,,,,,,,,,,,,
25/09/2015,6,25,V,,,,,,,,,,,,
26/09/2015,5,577,V,,,,,,,,,,,,
27/09/2015,5,618,V,,,,,,,,,,,,
28/09/2015,7,68,V,,,,,,,,,,,,
29/09/2015,5,500,V,,,,,,,,,,,,
30/09/2015,5,824,V,,,,,,,,,,,,
01/10/2015,6,227,V,,,,,,,,,,,,
02/10/2015,7,8,V,,,,,,,,,,,,
03/10/2015,6,319,V,,,,,,,,,,,,
04/10/2015,9,998,V,,,,,,,,,,,,
05/10/2015,14,512,V,,,,,,,,,,,,
06/10/2015,14,397,V,,,,,,,,,,,,
07/10/2015,20,425,V,,,,,,,,,,,,
08/10/2015,21,94,V,,,,,,,,,,,,
09/10/2015,14,510,V,,,,,,,,,,,,
10/10/2015,7,932,V,,,,,,,,,,,,
11/10/2015,7,154,V,,,,,,,,,,,,
12/10/2015,7,871,V,,,,,,,,,,,,
13/10/2015,34,766,V,,,,,,,,,,,,
14/10/2015,137,844,V,,,,,,,,,,,,
15/10/2015,163,820,V,,,,,,,,,,,,
16/10/2015,67,354,V,,,,,,,,,,,,
17/10/2015,46,124,V,,,,,,,,,,,,
18/10/2015,26,582,V,,,,,,,,,,,,
19/10/2015,26,426,V,,,,,,,,,,,,
20/10/2015,20,101,V,,,,,,,,,,,,
21/10/2015,14,97,V,,,,,,,,,,,,
22/10/2015,12,283,V,,,,,,,,,,,,
23/10/2015,9,354,V,,,,,,,,,,,,
24/10/2015,8,929,V,,,,,,,,,,,,
25/10/2015,8,558,V,,,,,,,,,,,,
26/10/2015,8,759,V,,,,,,,,,,,,
27/10/2015,12,702,V,,,,,,,,,,,,
28/10/2015,62,365,V,,,,,,,,,,,,
29/10/2015,104,121,V,,,,,,,,,,,,
30/10/2015,56,972,V,,,,,,,,,,,,
31/10/2015,27,678,V,,,,,,,,,,,,
01/11/2015,21,763,V,,,,,,,,,,,,
02/11/2015,23,504,V,,,,,,,,,,,,
03/11/2015,22,39,V,,,,,,,,,,,,
04/11/2015,20,236,V,,,,,,,,,,,,
05/11/2015,20,250,V,,,,,,,,,,,,
06/11/2015,15,533,V,,,,,,,,,,,,
07/11/2015,15,178,V,,,,,,,,,,,,
08/11/2015,12,440,V,,,,,,,,,,,,
09/11/2015,12,913,V,,,,,,,,,,,,
10/11/2015,12,339,V,,,,,,,,,,,,
11/11/2015,12,119,V,,,,,,,,,,,,
12/11/2015,11,795,V,,,,,,,,,,,,
13/11/2015,14,185,V,,,,,,,,,,,,
14/11/2015,11,734,V,,,,,,,,,,,,
15/11/2015,11,548,V,,,,,,,,,,,,
16/11/2015,11,457,V,,,,,,,,,,,,
17/11/2015,11,633,V,,,,,,,,,,,,
18/11/2015,12,996,V,,,,,,,,,,,,
19/11/2015,14,495,V,,,,,,,,,,,,
20/11/2015,13,655,V,,,,,,,,,,,,
21/11/2015,20,801,V,,,,,,,,,,,,
22/11/2015,43,478,V,,,,,,,,,,,,
23/11/2015,29,143,V,,,,,,,,,,,,
24/11/2015,22,729,V,,,,,,,,,,,,
25/11/2015,20,553,V,,,,,,,,,,,,
26/11/2015,17,291,V,,,,,,,,,,,,
27/11/2015,13,968,V,,,,,,,,,,,,
28/11/2015,12,944,V,,,,,,,,,,,,
29/11/2015,12,325,V,,,,,,,,,,,,
30/11/2015,13,656,V,,,,,,,,,,,,
01/12/2015,12,358,V,,,,,,,,,,,,
02/12/2015,13,182,V,,,,,,,,,,,,
03/12/2015,12,254,V,,,,,,,,,,,,
04/12/2015,12,292,V,,,,,,,,,,,,
05/12/2015,12,213,V,,,,,,,,,,,,
06/12/2015,12,203,V,,,,,,,,,,,,
07/12/2015,12,203,V,,,,,,,,,,,,
08/12/2015,11,977,V,,,,,,,,,,,,
09/12/2015,11,969,V,,,,,,,,,,,,
10/12/2015,9,556,V,,,,,,,,,,,,
11/12/2015,9,611,V,,,,,,,,,,,,
12/12/2015,11,142,V,,,,,,,,,,,,
13/12/2015,10,935,V,,,,,,,,,,,,
14/12/2015,9,819,V,,,,,,,,,,,,
15/12/2015,9,403,V,,,,,,,,,,,,
16/12/2015,9,769,V,,,,,,,,,,,,
17/12/2015,8,640,V,,,,,,,,,,,,
18/12/2015,9,234,V,,,,,,,,,,,,
19/12/2015,7,604,V,,,,,,,,,,,,
20/12/2015,7,389,V,,,,,,,,,,,,
21/12/2015,7,474,V,,,,,,,,,,,,
22/12/2015,7,258,V,,,,,,,,,,,,
23/12/2015,7,156,V,,,,,,,,,,,,
24/12/2015,7,9,V,,,,,,,,,,,,
25/12/2015,6,667,V,,,,,,,,,,,,
26/12/2015,6,550,V,,,,,,,,,,,,
27/12/2015,6,577,V,,,,,,,,,,,,
28/12/2015,6,737,V,,,,,,,,,,,,
29/12/2015,6,652,V,,,,,,,,,,,,
30/12/2015,6,517,V,,,,,,,,,,,,
31/12/2015,6,980,V,,,,,,,,,,,,
01/01/2016,6,940,V,,,,,,,,,,,,
02/01/2016,17,844,V,,,,,,,,,,,,
03/01/2016,29,815,V,,,,,,,,,,,,
04/01/2016,55,977,V,,,,,,,,,,,,
05/01/2016,61,451,V,,,,,,,,,,,,
06/01/2016,61,819,V,,,,,,,,,,,,
07/01/2016,48,708,V,,,,,,,,,,,,
08/01/2016,40,228,V,,,,,,,,,,,,
09/01/2016,46,774,V,,,,,,,,,,,,
10/01/2016,182,756,V,,,,,,,,,,,,
11/01/2016,224,74,V,,,,,,,,,,,,
12/01/2016,198,483,V,,,,,,,,,,,,
13/01/2016,97,669,V,,,,,,,,,,,,
14/01/2016,124,222,V,,,,,,,,,,,,
15/01/2016,133,62,V,,,,,,,,,,,,
16/01/2016,85,587,V,,,,,,,,,,,,
17/01/2016,67,251,V,,,,,,,,,,,,
18/01/2016,56,452,V,,,,,,,,,,,,
19/01/2016,57,526,V,,,,,,,,,,,,
20/01/2016,42,436,V,,,,,,,,,,,,
21/01/2016,38,943,V,,,,,,,,,,,,
22/01/2016,33,288,V,,,,,,,,,,,,
23/01/2016,29,843,V,,,,,,,,,,,,
24/01/2016,24,816,V,,,,,,,,,,,,
25/01/2016,24,430,V,,,,,,,,,,,,
26/01/2016,23,426,V,,,,,,,,,,,,
27/01/2016,22,356,V,,,,,,,,,,,,
28/01/2016,22,985,V,,,,,,,,,,,,
29/01/2016,22,915,V,,,,,,,,,,,,
30/01/2016,24,301,V,,,,,,,,,,,,
31/01/2016,32,402,V,,,,,,,,,,,,
01/02/2016,44,296,V,,,,,,,,,,,,
02/02/2016,38,133,V,,,,,,,,,,,,
03/02/2016,35,986,V,,,,,,,,,,,,
04/02/2016,48,996,V,,,,,,,,,,,,
05/02/2016,42,6,V,,,,,,,,,,,,
06/02/2016,38,234,V,,,,,,,,,,,,
07/02/2016,67,885,V,,,,,,,,,,,,
08/02/2016,269,858,V,,,,,,,,,,,,
09/02/2016,175,997,V,,,,,,,,,,,,
10/02/2016,441,981,V,,,,,,,,,,,,
11/02/2016,199,61,V,,,,,,,,,,,,
12/02/2016,161,227,V,,,,,,,,,,,,
13/02/2016,163,291,V,,,,,,,,,,,,
14/02/2016,194,957,V,,,,,,,,,,,,
15/02/2016,175,572,V,,,,,,,,,,,,
16/02/2016,178,614,V,,,,,,,,,,,,
17/02/2016,170,298,V,,,,,,,,,,,,
18/02/2016,140,940,V,,,,,,,,,,,,
19/02/2016,119,304,V,,,,,,,,,,,,
20/02/2016,109,432,V,,,,,,,,,,,,
21/02/2016,97,537,V,,,,,,,,,,,,
22/02/2016,88,632,V,,,,,,,,,,,,
23/02/2016,123,661,V,,,,,,,,,,,,
24/02/2016,119,467,V,,,,,,,,,,,,
25/02/2016,114,825,V,,,,,,,,,,,,
26/02/2016,107,900,V,,,,,,,,,,,,
27/02/2016,99,509,V,,,,,,,,,,,,
28/02/2016,258,179,V,,,,,,,,,,,,
29/02/2016,288,275,V,,,,,,,,,,,,
01/03/2016,208,82,V,,,,,,,,,,,,
02/03/2016,155,99,V,,,,,,,,,,,,
03/03/2016,148,851,V,,,,,,,,,,,,
04/03/2016,123,356,V,,,,,,,,,,,,
05/03/2016,125,870,V,,,,,,,,,,,,
06/03/2016,180,162,V,,,,,,,,,,,,
07/03/2016,143,737,V,,,,,,,,,,,,
08/03/2016,130,998,V,,,,,,,,,,,,
09/03/2016,112,830,V,,,,,,,,,,,,
10/03/2016,99,801,V,,,,,,,,,,,,
11/03/2016,85,104,V,,,,,,,,,,,,
12/03/2016,76,502,V,,,,,,,,,,,,
13/03/2016,67,973,V,,,,,,,,,,,,
14/03/2016,68,28,V,,,,,,,,,,,,
15/03/2016,55,404,V,,,,,,,,,,,,
16/03/2016,51,567,V,,,,,,,,,,,,
17/03/2016,57,445,V,,,,,,,,,,,,
18/03/2016,47,266,V,,,,,,,,,,,,
19/03/2016,42,903,V,,,,,,,,,,,,
20/03/2016,42,338,V,,,,,,,,,,,,
21/03/2016,43,628,V,,,,,,,,,,,,
22/03/2016,39,267,V,,,,,,,,,,,,
23/03/2016,35,553,V,,,,,,,,,,,,
24/03/2016,34,728,V,,,,,,,,,,,,
25/03/2016,29,367,V,,,,,,,,,,,,
26/03/2016,24,363,V,,,,,,,,,,,,
27/03/2016,23,469,V,,,,,,,,,,,,
28/03/2016,22,724,V,,,,,,,,,,,,
29/03/2016,28,530,V,,,,,,,,,,,,
30/03/2016,26,313,V,,,,,,,,,,,,
31/03/2016,29,977,V,,,,,,,,,,,,
01/04/2016,29,861,V,,,,,,,,,,,,
02/04/2016,25,731,V,,,,,,,,,,,,
03/04/2016,24,564,V,,,,,,,,,,,,
04/04/2016,24,773,V,,,,,,,,,,,,
05/04/2016,24,688,V,,,,,,,,,,,,
06/04/2016,23,730,V,,,,,,,,,,,,
07/04/2016,23,613,V,,,,,,,,,,,,
08/04/2016,24,229,V,,,,,,,,,,,,
09/04/2016,18,638,V,,,,,,,,,,,,
10/04/2016,17,395,V,,,,,,,,,,,,
11/04/2016,13,228,V,,,,,,,,,,,,
12/04/2016,11,993,V,,,,,,,,,,,,
13/04/2016,14,238,V,,,,,,,,,,,,
14/04/2016,13,469,V,,,,,,,,,,,,
15/04/2016,14,719,V,,,,,,,,,,,,
16/04/2016,12,89,V,,,,,,,,,,,,
17/04/2016,13,390,V,,,,,,,,,,,,
18/04/2016,13,329,V,,,,,,,,,,,,
19/04/2016,10,393,V,,,,,,,,,,,,
20/04/2016,11,307,V,,,,,,,,,,,,
21/04/2016,13,626,V,,,,,,,,,,,,
22/04/2016,13,677,V,,,,,,,,,,,,
23/04/2016,28,559,V,,,,,,,,,,,,
24/04/2016,21,361,V,,,,,,,,,,,,
25/04/2016,22,54,V,,,,,,,,,,,,
26/04/2016,13,333,V,,,,,,,,,,,,
27/04/2016,17,924,V,,,,,,,,,,,,
28/04/2016,24,434,V,,,,,,,,,,,,
29/04/2016,23,258,V,,,,,,,,,,,,
30/04/2016,16,849,V,,,,,,,,,,,,
01/05/2016,18,414,V,,,,,,,,,,,,
02/05/2016,21,269,V,,,,,,,,,,,,
03/05/2016,17,983,V,,,,,,,,,,,,
04/05/2016,19,205,V,,,,,,,,,,,,
05/05/2016,16,437,V,,,,,,,,,,,,
06/05/2016,13,759,V,,,,,,,,,,,,
07/05/2016,12,629,V,,,,,,,,,,,,
08/05/2016,13,310,V,,,,,,,,,,,,
09/05/2016,13,184,V,,,,,,,,,,,,
10/05/2016,15,752,V,,,,,,,,,,,,
11/05/2016,25,466,V,,,,,,,,,,,,
12/05/2016,35,165,V,,,,,,,,,,,,
13/05/2016,103,849,V,,,,,,,,,,,,
14/05/2016,131,642,V,,,,,,,,,,,,
15/05/2016,83,111,V,,,,,,,,,,,,
16/05/2016,75,867,V,,,,,,,,,,,,
17/05/2016,54,663,V,,,,,,,,,,,,
18/05/2016,48,444,V,,,,,,,,,,,,
19/05/2016,69,915,V,,,,,,,,,,,,
20/05/2016,92,210,V,,,,,,,,,,,,
21/05/2016,64,68,V,,,,,,,,,,,,
22/05/2016,47,878,V,,,,,,,,,,,,
23/05/2016,45,538,V,,,,,,,,,,,,
24/05/2016,32,32,V,,,,,,,,,,,,
25/05/2016,30,953,V,,,,,,,,,,,,
26/05/2016,26,947,V,,,,,,,,,,,,
27/05/2016,28,382,V,,,,,,,,,,,,
28/05/2016,20,871,V,,,,,,,,,,,,
29/05/2016,27,426,V,,,,,,,,,,,,
30/05/2016,31,190,V,,,,,,,,,,,,
31/05/2016,28,591,V,,,,,,,,,,,,
01/06/2016,30,529,V,,,,,,,,,,,,
02/06/2016,92,63,V,,,,,,,,,,,,
03/06/2016,72,255,V,,,,,,,,,,,,
04/06/2016,61,951,V,,,,,,,,,,,,
05/06/2016,55,873,V,,,,,,,,,,,,
06/06/2016,40,979,V,,,,,,,,,,,,
07/06/2016,34,81,V,,,,,,,,,,,,
08/06/2016,36,242,V,,,,,,,,,,,,
09/06/2016,44,687,V,,,,,,,,,,,,
10/06/2016,34,598,V,,,,,,,,,,,,
11/06/2016,30,21,V,,,,,,,,,,,,
12/06/2016,27,156,V,,,,,,,,,,,,
13/06/2016,30,722,V,,,,,,,,,,,,
14/06/2016,53,146,V,,,,,,,,,,,,
15/06/2016,65,220,V,,,,,,,,,,,,
16/06/2016,51,795,V,,,,,,,,,,,,
17/06/2016,49,94,V,,,,,,,,,,,,
18/06/2016,31,827,V,,,,,,,,,,,,
19/06/2016,34,302,V,,,,,,,,,,,,
20/06/2016,26,327,V,,,,,,,,,,,,
21/06/2016,25,717,V,,,,,,,,,,,,
22/06/2016,22,840,V,,,,,,,,,,,,
23/06/2016,20,590,V,,,,,,,,,,,,
24/06/2016,17,45,V,,,,,,,,,,,,
25/06/2016,16,999,V,,,,,,,,,,,,
26/06/2016,14,950,V,,,,,,,,,,,,
27/06/2016,15,94,V,,,,,,,,,,,,
28/06/2016,14,74,V,,,,,,,,,,,,
29/06/2016,13,681,V,,,,,,,,,,,,
30/06/2016,13,938,V,,,,,,,,,,,,
01/07/2016,11,208,V,,,,,,,,,,,,
02/07/2016,11,508,V,,,,,,,,,,,,
03/07/2016,11,9,V,,,,,,,,,,,,
04/07/2016,11,765,V,,,,,,,,,,,,
05/07/2016,12,270,V,,,,,,,,,,,,
06/07/2016,13,85,V,,,,,,,,,,,,
07/07/2016,12,146,V,,,,,,,,,,,,
08/07/2016,11,3,V,,,,,,,,,,,,
09/07/2016,9,248,V,,,,,,,,,,,,
10/07/2016,8,452,V,,,,,,,,,,,,
11/07/2016,8,271,V,,,,,,,,,,,,
12/07/2016,8,459,V,,,,,,,,,,,,
13/07/2016,9,685,V,,,,,,,,,,,,
14/07/2016,8,358,V,,,,,,,,,,,,
15/07/2016,8,13,V,,,,,,,,,,,,
16/07/2016,8,123,V,,,,,,,,,,,,
17/07/2016,8,128,V,,,,,,,,,,,,
18/07/2016,8,275,V,,,,,,,,,,,,
19/07/2016,8,720,V,,,,,,,,,,,,
20/07/2016,8,668,V,,,,,,,,,,,,
21/07/2016,8,623,V,,,,,,,,,,,,
22/07/2016,7,848,V,,,,,,,,,,,,
23/07/2016,8,305,V,,,,,,,,,,,,
24/07/2016,8,377,V,,,,,,,,,,,,
25/07/2016,7,998,V,,,,,,,,,,,,
26/07/2016,8,240,V,,,,,,,,,,,,
27/07/2016,8,644,V,,,,,,,,,,,,
28/07/2016,8,827,V,,,,,,,,,,,,
29/07/2016,8,728,V,,,,,,,,,,,,
30/07/2016,7,850,V,,,,,,,,,,,,
31/07/2016,7,835,V,,,,,,,,,,,,
01/08/2016,8,259,V,,,,,,,,,,,,
02/08/2016,8,432,V,,,,,,,,,,,,
03/08/2016,8,698,V,,,,,,,,,,,,
04/08/2016,8,447,V,,,,,,,,,,,,
05/08/2016,10,805,V,,,,,,,,,,,,
06/08/2016,8,156,V,,,,,,,,,,,,
07/08/2016,7,397,V,,,,,,,,,,,,
08/08/2016,7,412,V,,,,,,,,,,,,
09/08/2016,7,654,V,,,,,,,,,,,,
10/08/2016,8,44,V,,,,,,,,,,,,
11/08/2016,7,299,V,,,,,,,,,,,,
12/08/2016,7,91,V,,,,,,,,,,,,
13/08/2016,7,77,V,,,,,,,,,,,,
14/08/2016,7,330,V,,,,,,,,,,,,
15/08/2016,7,7,V,,,,,,,,,,,,
16/08/2016,7,647,V,,,,,,,,,,,,
17/08/2016,7,356,V,,,,,,,,,,,,
18/08/2016,8,487,V,,,,,,,,,,,,
19/08/2016,7,907,V,,,,,,,,,,,,
20/08/2016,7,996,V,,,,,,,,,,,,
21/08/2016,7,473,V,,,,,,,,,,,,
22/08/2016,6,885,V,,,,,,,,,,,,
23/08/2016,6,816,V,,,,,,,,,,,,
24/08/2016,6,865,V,,,,,,,,,,,,
25/08/2016,6,887,V,,,,,,,,,,,,
26/08/2016,6,897,V,,,,,,,,,,,,
27/08/2016,6,656,V,,,,,,,,,,,,
28/08/2016,6,956,V,,,,,,,,,,,,
29/08/2016,7,184,V,,,,,,,,,,,,
30/08/2016,7,275,V,,,,,,,,,,,,
31/08/2016,7,694,V,,,,,,,,,,,,
01/09/2016,7,158,V,,,,,,,,,,,,
02/09/2016,7,26,V,,,,,,,,,,,,
03/09/2016,7,399,V,,,,,,,,,,,,
04/09/2016,7,309,V,,,,,,,,,,,,
05/09/2016,8,213,V,,,,,,,,,,,,
06/09/2016,8,761,V,,,,,,,,,,,,
07/09/2016,7,816,V,,,,,,,,,,,,
08/09/2016,7,754,V,,,,,,,,,,,,
09/09/2016,7,736,V,,,,,,,,,,,,
10/09/2016,8,542,V,,,,,,,,,,,,
11/09/2016,7,429,V,,,,,,,,,,,,
12/09/2016,7,818,V,,,,,,,,,,,,
13/09/2016,7,822,V,,,,,,,,,,,,
14/09/2016,8,164,V,,,,,,,,,,,,
15/09/2016,8,695,V,,,,,,,,,,,,
16/09/2016,15,133,V,,,,,,,,,,,,
17/09/2016,15,811,V,,,,,,,,,,,,
18/09/2016,11,965,V,,,,,,,,,,,,
19/09/2016,8,898,V,,,,,,,,,,,,
20/09/2016,10,60,V,,,,,,,,,,,,
21/09/2016,9,101,V,,,,,,,,,,,,
22/09/2016,8,467,V,,,,,,,,,,,,
23/09/2016,7,506,V,,,,,,,,,,,,
24/09/2016,7,457,V,,,,,,,,,,,,
25/09/2016,7,320,V,,,,,,,,,,,,
26/09/2016,7,137,V,,,,,,,,,,,,
27/09/2016,7,98,V,,,,,,,,,,,,
28/09/2016,7,216,V,,,,,,,,,,,,
29/09/2016,6,663,V,,,,,,,,,,,,
30/09/2016,6,442,V,,,,,,,,,,,,
01/10/2016,6,326,V,,,,,,,,,,,,
02/10/2016,7,985,V,,,,,,,,,,,,
03/10/2016,6,365,V,,,,,,,,,,,,
04/10/2016,5,546,V,,,,,,,,,,,,
05/10/2016,5,620,V,,,,,,,,,,,,
06/10/2016,6,247,V,,,,,,,,,,,,
07/10/2016,5,895,V,,,,,,,,,,,,
08/10/2016,5,904,V,,,,,,,,,,,,
09/10/2016,5,684,V,,,,,,,,,,,,
10/10/2016,5,846,V,,,,,,,,,,,,
11/10/2016,6,81,V,,,,,,,,,,,,
12/10/2016,6,68,V,,,,,,,,,,,,
13/10/2016,6,312,V,,,,,,,,,,,,
14/10/2016,24,206,V,,,,,,,,,,,,
15/10/2016,37,517,V,,,,,,,,,,,,
16/10/2016,11,860,V,,,,,,,,,,,,
17/10/2016,9,791,V,,,,,,,,,,,,
18/10/2016,7,223,V,,,,,,,,,,,,
19/10/2016,8,431,V,,,,,,,,,,,,
20/10/2016,8,211,V,,,,,,,,,,,,
21/10/2016,7,259,V,,,,,,,,,,,,
22/10/2016,6,787,V,,,,,,,,,,,,
23/10/2016,6,926,V,,,,,,,,,,,,
24/10/2016,9,298,V,,,,,,,,,,,,
25/10/2016,14,606,V,,,,,,,,,,,,
26/10/2016,12,556,V,,,,,,,,,,,,
27/10/2016,18,282,V,,,,,,,,,,,,
28/10/2016,14,677,V,,,,,,,,,,,,
29/10/2016,10,7,V,,,,,,,,,,,,
30/10/2016,7,895,V,,,,,,,,,,,,
31/10/2016,7,121,V,,,,,,,,,,,,
01/11/2016,7,591,V,,,,,,,,,,,,
02/11/2016,13,94,V,,,,,,,,,,,,
03/11/2016,14,274,V,,,,,,,,,,,,
04/11/2016,12,871,V,,,,,,,,,,,,
05/11/2016,105,838,V,,,,,,,,,,,,
06/11/2016,445,973,V,,,,,,,,,,,,
07/11/2016,172,543,V,,,,,,,,,,,,
08/11/2016,84,208,V,,,,,,,,,,,,
09/11/2016,61,98,V,,,,,,,,,,,,
10/11/2016,54,925,V,,,,,,,,,,,,
11/11/2016,50,280,V,,,,,,,,,,,,
12/11/2016,34,472,V,,,,,,,,,,,,
13/11/2016,31,100,V,,,,,,,,,,,,
14/11/2016,27,939,V,,,,,,,,,,,,
15/11/2016,25,373,V,,,,,,,,,,,,
16/11/2016,26,888,V,,,,,,,,,,,,
17/11/2016,25,594,V,,,,,,,,,,,,
18/11/2016,34,185,V,,,,,,,,,,,,
19/11/2016,376,59,V,,,,,,,,,,,,
20/11/2016,181,748,V,,,,,,,,,,,,
21/11/2016,100,877,V,,,,,,,,,,,,
22/11/2016,80,219,V,,,,,,,,,,,,
23/11/2016,70,259,V,,,,,,,,,,,,
24/11/2016,67,141,V,,,,,,,,,,,,
25/11/2016,79,644,V,,,,,,,,,,,,
26/11/2016,75,2,V,,,,,,,,,,,,
27/11/2016,53,957,V,,,,,,,,,,,,
28/11/2016,52,886,V,,,,,,,,,,,,
29/11/2016,46,762,V,,,,,,,,,,,,
30/11/2016,41,268,V,,,,,,,,,,,,
01/12/2016,44,163,V,,,,,,,,,,,,
02/12/2016,28,575,V,,,,,,,,,,,,
03/12/2016,28,328,V,,,,,,,,,,,,
04/12/2016,30,974,V,,,,,,,,,,,,
05/12/2016,27,619,V,,,,,,,,,,,,
06/12/2016,26,463,V,,,,,,,,,,,,
07/12/2016,25,847,V,,,,,,,,,,,,
08/12/2016,21,738,V,,,,,,,,,,,,
09/12/2016,23,556,V,,,,,,,,,,,,
10/12/2016,24,326,V,,,,,,,,,,,,
11/12/2016,19,235,V,,,,,,,,,,,,
12/12/2016,20,880,V,,,,,,,,,,,,
13/12/2016,19,887,V,,,,,,,,,,,,
14/12/2016,19,151,V,,,,,,,,,,,,
15/12/2016,16,791,V,,,,,,,,,,,,
16/12/2016,12,754,V,,,,,,,,,,,,
17/12/2016,12,567,V,,,,,,,,,,,,
18/12/2016,10,429,V,,,,,,,,,,,,
19/12/2016,11,866,V,,,,,,,,,,,,
20/12/2016,12,836,V,,,,,,,,,,,,
21/12/2016,11,935,V,,,,,,,,,,,,
22/12/2016,13,42,V,,,,,,,,,,,,
23/12/2016,10,270,V,,,,,,,,,,,,
24/12/2016,10,671,V,,,,,,,,,,,,
25/12/2016,12,141,V,,,,,,,,,,,,
26/12/2016,11,580,V,,,,,,,,,,,,
27/12/2016,10,828,V,,,,,,,,,,,,
28/12/2016,10,214,V,,,,,,,,,,,,
29/12/2016,9,416,V,,,,,,,,,,,,
30/12/2016,9,780,V,,,,,,,,,,,,
31/12/2016,10,236,V,,,,,,,,,,,,
01/01/2017,11,638,V,,,,,,,,,,,,
02/01/2017,11,909,V,,,,,,,,,,,,
03/01/2017,17,220,V,,,,,,,,,,,,
04/01/2017,18,750,V,,,,,,,,,,,,
05/01/2017,12,520,V,,,,,,,,,,,,
06/01/2017,10,899,V,,,,,,,,,,,,
07/01/2017,11,195,V,,,,,,,,,,,,
08/01/2017,11,709,V,,,,,,,,,,,,
09/01/2017,11,265,V,,,,,,,,,,,,
10/01/2017,11,353,V,,,,,,,,,,,,
11/01/2017,10,876,V,,,,,,,,,,,,
12/01/2017,12,470,V,,,,,,,,,,,,
13/01/2017,73,370,V,,,,,,,,,,,,
14/01/2017,51,174,V,,,,,,,,,,,,
15/01/2017,28,25,V,,,,,,,,,,,,
16/01/2017,25,520,V,,,,,,,,,,,,
17/01/2017,19,610,V,,,,,,,,,,,,
18/01/2017,18,819,V,,,,,,,,,,,,
19/01/2017,20,338,V,,,,,,,,,,,,
20/01/2017,18,195,V,,,,,,,,,,,,
21/01/2017,12,475,V,,,,,,,,,,,,
22/01/2017,12,747,V,,,,,,,,,,,,
23/01/2017,14,516,V,,,,,,,,,,,,
24/01/2017,17,58,V,,,,,,,,,,,,
25/01/2017,15,353,V,,,,,,,,,,,,
26/01/2017,14,490,V,,,,,,,,,,,,
27/01/2017,13,447,V,,,,,,,,,,,,
28/01/2017,11,622,V,,,,,,,,,,,,
29/01/2017,11,287,V,,,,,,,,,,,,
30/01/2017,11,398,V,,,,,,,,,,,,
31/01/2017,19,594,V,,,,,,,,,,,,
01/02/2017,78,988,V,,,,,,,,,,,,
