Stazione,Pontedera,,,,,,,,,,,,,,
Codice,TOS01005181,,,,,,,,,,,,,,
Comune,Pontedera,,,,,,,,,,,,,,
Provincia,PI,,,,,,,,,,,,,,
GB [m],E,1631547,N,4836012,,,,,,,,,,,
WGS84 [°],Lat,43.665,Lon,10.631,,,,,,,,,,,
Quota [m],10,53,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,ATTENZIONE,i,dati,sono,nel,fomato,csv,ed,utilizzano,,,,
,,,come,separatore,di,colonna,il,punto e virgola,e,,,,,,
,,,come,separatore,decimale,la,virgola,,,,,,,,
,,,verificare,le,proprie,impostazioni,internazionali,per,una,corretta,visulizzazione.,,,,
,,,Il,valore,-9999,corrisponde,a,dato,mancante,,,,,,
,,,Il,valore,contrassegnato,con,@,corrisponde,al,dato,mancante,,,,
,,,Il,valore,contrassegnato,con,V,corrisponde,al,dato,validato,,,,
,,,Il,valore,contrassegnato,con,P,corrisponde,al,dato,prevalidato,soggetto,ad,eventuali,modifiche
,,,(consultare,la,sezione,Criteri,di,validazione),,,,,,,
,,,,,,,,,,,,,,,
gg/mm/aaaa,Portata [mc/s],Tipo Dato,,,,,,,,,,,,,
24/09/2017,6,72,V,,,,,,,,,,,,
25/09/2017,9,777,V,,,,,,,,,,,,
26/09/2017,7,997,V,,,,,,,,,,,,
27/09/2017,6,288,V,,,,,,,,,,,,
28/09/2017,5,995,V,,,,,,,,,,,,
29/09/2017,5,990,V,,,,,,,,,,,,
30/09/2017,6,23,V,,,,,,,,,,,,
01/10/2017,6,85,V,,,,,,,,,,,,
02/10/2017,6,82,V,,,,,,,,,,,,
03/10/2017,6,82,V,,,,,,,,,,,,
04/10/2017,6,74,V,,,,,,,,,,,,
05/10/2017,6,84,V,,,,,,,,,,,,
06/10/2017,6,78,V,,,,,,,,,,,,
07/10/2017,6,74,V,,,,,,,,,,,,
08/10/2017,6,85,V,,,,,,,,,,,,
09/10/2017,6,87,V,,,,,,,,,,,,
10/10/2017,6,88,V,,,,,,,,,,,,
11/10/2017,6,88,V,,,,,,,,,,,,
12/10/2017,6,88,V,,,,,,,,,,,,
13/10/2017,6,88,V,,,,,,,,,,,,
14/10/2017,6,88,V,,,,,,,,,,,,
15/10/2017,6,85,V,,,,,,,,,,,,
16/10/2017,6,58,V,,,,,,,,,,,,
17/10/2017,6,36,V,,,,,,,,,,,,
18/10/2017,6,78,V,,,,,,,,,,,,
19/10/2017,6,88,V,,,,,,,,,,,,
20/10/2017,6,88,V,,,,,,,,,,,,
21/10/2017,6,85,V,,,,,,,,,,,,
22/10/2017,6,88,V,,,,,,,,,,,,
23/10/2017,6,85,V,,,,,,,,,,,,
24/10/2017,6,88,V,,,,,,,,,,,,
25/10/2017,6,76,V,,,,,,,,,,,,
26/10/2017,6,81,V,,,,,,,,,,,,
27/10/2017,6,88,V,,,,,,,,,,,,
28/10/2017,6,88,V,,,,,,,,,,,,
29/10/2017,6,79,V,,,,,,,,,,,,
30/10/2017,6,88,V,,,,,,,,,,,,
31/10/2017,6,88,V,,,,,,,,,,,,
01/11/2017,6,88,V,,,,,,,,,,,,
02/11/2017,6,88,V,,,,,,,,,,,,
03/11/2017,6,88,V,,,,,,,,,,,,
04/11/2017,6,88,V,,,,,,,,,,,,
05/11/2017,6,133,V,,,,,,,,,,,,
06/11/2017,39,24,V,,,,,,,,,,,,
07/11/2017,51,568,V,,,,,,,,,,,,
08/11/2017,31,315,V,,,,,,,,,,,,
09/11/2017,11,218,V,,,,,,,,,,,,
10/11/2017,7,722,V,,,,,,,,,,,,
11/11/2017,6,390,V,,,,,,,,,,,,
12/11/2017,6,74,V,,,,,,,,,,,,
13/11/2017,39,161,V,,,,,,,,,,,,
14/11/2017,70,78,V,,,,,,,,,,,,
15/11/2017,31,74,V,,,,,,,,,,,,
16/11/2017,13,893,V,,,,,,,,,,,,
17/11/2017,12,105,V,,,,,,,,,,,,
18/11/2017,10,35,V,,,,,,,,,,,,
19/11/2017,10,323,V,,,,,,,,,,,,
20/11/2017,8,37,V,,,,,,,,,,,,
21/11/2017,7,135,V,,,,,,,,,,,,
22/11/2017,6,767,V,,,,,,,,,,,,
23/11/2017,8,324,V,,,,,,,,,,,,
24/11/2017,6,809,V,,,,,,,,,,,,
25/11/2017,6,539,V,,,,,,,,,,,,
26/11/2017,8,370,V,,,,,,,,,,,,
27/11/2017,18,280,V,,,,,,,,,,,,
28/11/2017,9,809,V,,,,,,,,,,,,
29/11/2017,32,116,V,,,,,,,,,,,,
30/11/2017,94,890,V,,,,,,,,,,,,
01/12/2017,70,395,V,,,,,,,,,,,,
02/12/2017,33,414,V,,,,,,,,,,,,
03/12/2017,14,513,V,,,,,,,,,,,,
04/12/2017,11,522,V,,,,,,,,,,,,
05/12/2017,10,223,V,,,,,,,,,,,,
06/12/2017,9,198,V,,,,,,,,,,,,
07/12/2017,9,297,V,,,,,,,,,,,,
08/12/2017,22,311,V,,,,,,,,,,,,
09/12/2017,242,409,V,,,,,,,,,,,,
10/12/2017,104,116,V,,,,,,,,,,,,
11/12/2017,253,112,V,,,,,,,,,,,,
12/12/2017,280,307,V,,,,,,,,,,,,
13/12/2017,271,864,V,,,,,,,,,,,,
14/12/2017,214,803,V,,,,,,,,,,,,
15/12/2017,231,481,V,,,,,,,,,,,,
16/12/2017,187,173,V,,,,,,,,,,,,
17/12/2017,150,732,V,,,,,,,,,,,,
18/12/2017,114,700,V,,,,,,,,,,,,
19/12/2017,106,639,V,,,,,,,,,,,,
20/12/2017,85,201,V,,,,,,,,,,,,
21/12/2017,67,703,V,,,,,,,,,,,,
22/12/2017,64,915,V,,,,,,,,,,,,
23/12/2017,57,258,V,,,,,,,,,,,,
24/12/2017,44,236,V,,,,,,,,,,,,
25/12/2017,33,825,V,,,,,,,,,,,,
26/12/2017,30,663,V,,,,,,,,,,,,
27/12/2017,63,23,V,,,,,,,,,,,,
28/12/2017,406,469,V,,,,,,,,,,,,
29/12/2017,286,140,V,,,,,,,,,,,,
30/12/2017,182,266,V,,,,,,,,,,,,
31/12/2017,110,953,V,,,,,,,,,,,,
01/01/2018,92,206,V,,,,,,,,,,,,
02/01/2018,169,89,V,,,,,,,,,,,,
03/01/2018,194,675,V,,,,,,,,,,,,
04/01/2018,177,587,V,,,,,,,,,,,,
05/01/2018,157,835,V,,,,,,,,,,,,
06/01/2018,145,191,V,,,,,,,,,,,,
07/01/2018,120,832,V,,,,,,,,,,,,
08/01/2018,96,398,V,,,,,,,,,,,,
09/01/2018,91,168,V,,,,,,,,,,,,
10/01/2018,82,109,V,,,,,,,,,,,,
11/01/2018,94,259,V,,,,,,,,,,,,
12/01/2018,92,377,V,,,,,,,,,,,,
13/01/2018,97,317,V,,,,,,,,,,,,
14/01/2018,88,549,V,,,,,,,,,,,,
15/01/2018,73,57,V,,,,,,,,,,,,
16/01/2018,74,517,V,,,,,,,,,,,,
17/01/2018,190,858,V,,,,,,,,,,,,
18/01/2018,224,87,V,,,,,,,,,,,,
19/01/2018,181,436,V,,,,,,,,,,,,
20/01/2018,167,910,V,,,,,,,,,,,,
21/01/2018,166,201,V,,,,,,,,,,,,
22/01/2018,155,942,V,,,,,,,,,,,,
23/01/2018,123,480,V,,,,,,,,,,,,
24/01/2018,111,715,V,,,,,,,,,,,,
25/01/2018,88,245,V,,,,,,,,,,,,
26/01/2018,78,896,V,,,,,,,,,,,,
27/01/2018,71,505,V,,,,,,,,,,,,
28/01/2018,63,233,V,,,,,,,,,,,,
29/01/2018,48,689,V,,,,,,,,,,,,
30/01/2018,53,702,V,,,,,,,,,,,,
31/01/2018,55,959,V,,,,,,,,,,,,
01/02/2018,78,763,V,,,,,,,,,,,,
02/02/2018,323,750,V,,,,,,,,,,,,
03/02/2018,944,184,V,,,,,,,,,,,,
04/02/2018,553,56,V,,,,,,,,,,,,
05/02/2018,262,742,V,,,,,,,,,,,,
06/02/2018,194,621,V,,,,,,,,,,,,
07/02/2018,182,635,V,,,,,,,,,,,,
08/02/2018,139,44,V,,,,,,,,,,,,
09/02/2018,144,276,V,,,,,,,,,,,,
10/02/2018,127,165,V,,,,,,,,,,,,
11/02/2018,105,212,V,,,,,,,,,,,,
12/02/2018,107,680,V,,,,,,,,,,,,
13/02/2018,112,683,V,,,,,,,,,,,,
14/02/2018,86,657,V,,,,,,,,,,,,
15/02/2018,74,696,V,,,,,,,,,,,,
16/02/2018,66,549,V,,,,,,,,,,,,
17/02/2018,70,291,V,,,,,,,,,,,,
18/02/2018,374,737,V,,,,,,,,,,,,
19/02/2018,505,793,V,,,,,,,,,,,,
20/02/2018,234,634,V,,,,,,,,,,,,
21/02/2018,166,274,V,,,,,,,,,,,,
22/02/2018,149,746,V,,,,,,,,,,,,
23/02/2018,123,530,V,,,,,,,,,,,,
24/02/2018,124,885,V,,,,,,,,,,,,
25/02/2018,128,585,V,,,,,,,,,,,,
26/02/2018,106,573,V,,,,,,,,,,,,
27/02/2018,91,573,V,,,,,,,,,,,,
28/02/2018,83,478,V,,,,,,,,,,,,
01/03/2018,85,279,V,,,,,,,,,,,,
02/03/2018,228,651,V,,,,,,,,,,,,
03/03/2018,1004,507,V,,,,,,,,,,,,
04/03/2018,797,565,V,,,,,,,,,,,,
05/03/2018,414,253,V,,,,,,,,,,,,
06/03/2018,376,886,V,,,,,,,,,,,,
07/03/2018,490,316,V,,,,,,,,,,,,
08/03/2018,472,636,V,,,,,,,,,,,,
09/03/2018,320,108,V,,,,,,,,,,,,
10/03/2018,246,254,V,,,,,,,,,,,,
11/03/2018,294,406,V,,,,,,,,,,,,
12/03/2018,958,863,V,,,,,,,,,,,,
13/03/2018,773,175,V,,,,,,,,,,,,
14/03/2018,426,66,V,,,,,,,,,,,,
15/03/2018,302,431,V,,,,,,,,,,,,
16/03/2018,699,434,V,,,,,,,,,,,,
17/03/2018,580,740,V,,,,,,,,,,,,
18/03/2018,416,268,V,,,,,,,,,,,,
19/03/2018,587,831,V,,,,,,,,,,,,
20/03/2018,471,950,V,,,,,,,,,,,,
21/03/2018,336,709,V,,,,,,,,,,,,
22/03/2018,286,915,V,,,,,,,,,,,,
23/03/2018,241,959,V,,,,,,,,,,,,
24/03/2018,187,154,V,,,,,,,,,,,,
25/03/2018,153,291,V,,,,,,,,,,,,
26/03/2018,133,921,V,,,,,,,,,,,,
27/03/2018,121,562,V,,,,,,,,,,,,
28/03/2018,120,174,V,,,,,,,,,,,,
29/03/2018,97,951,V,,,,,,,,,,,,
30/03/2018,96,82,V,,,,,,,,,,,,
31/03/2018,122,414,V,,,,,,,,,,,,
01/04/2018,140,700,V,,,,,,,,,,,,
02/04/2018,112,852,V,,,,,,,,,,,,
03/04/2018,98,159,V,,,,,,,,,,,,
04/04/2018,118,92,V,,,,,,,,,,,,
05/04/2018,320,266,V,,,,,,,,,,,,
06/04/2018,273,317,V,,,,,,,,,,,,
07/04/2018,194,969,V,,,,,,,,,,,,
08/04/2018,162,167,V,,,,,,,,,,,,
09/04/2018,136,731,V,,,,,,,,,,,,
10/04/2018,148,137,V,,,,,,,,,,,,
11/04/2018,152,529,V,,,,,,,,,,,,
12/04/2018,139,835,V,,,,,,,,,,,,
13/04/2018,124,961,V,,,,,,,,,,,,
14/04/2018,105,590,V,,,,,,,,,,,,
15/04/2018,95,165,V,,,,,,,,,,,,
16/04/2018,97,148,V,,,,,,,,,,,,
17/04/2018,95,278,V,,,,,,,,,,,,
18/04/2018,85,769,V,,,,,,,,,,,,
19/04/2018,65,112,V,,,,,,,,,,,,
20/04/2018,59,652,V,,,,,,,,,,,,
21/04/2018,53,521,V,,,,,,,,,,,,
22/04/2018,50,566,V,,,,,,,,,,,,
23/04/2018,49,161,V,,,,,,,,,,,,
24/04/2018,47,28,V,,,,,,,,,,,,
25/04/2018,38,199,V,,,,,,,,,,,,
26/04/2018,36,317,V,,,,,,,,,,,,
27/04/2018,36,187,V,,,,,,,,,,,,
28/04/2018,35,651,V,,,,,,,,,,,,
29/04/2018,35,482,V,,,,,,,,,,,,
30/04/2018,32,464,V,,,,,,,,,,,,
01/05/2018,38,645,V,,,,,,,,,,,,
02/05/2018,59,498,V,,,,,,,,,,,,
03/05/2018,64,820,V,,,,,,,,,,,,
04/05/2018,39,278,V,,,,,,,,,,,,
05/05/2018,35,728,V,,,,,,,,,,,,
06/05/2018,41,707,V,,,,,,,,,,,,
07/05/2018,46,751,V,,,,,,,,,,,,
08/05/2018,48,653,V,,,,,,,,,,,,
09/05/2018,92,850,V,,,,,,,,,,,,
10/05/2018,96,79,V,,,,,,,,,,,,
11/05/2018,87,916,V,,,,,,,,,,,,
12/05/2018,60,724,V,,,,,,,,,,,,
13/05/2018,47,852,V,,,,,,,,,,,,
14/05/2018,67,748,V,,,,,,,,,,,,
15/05/2018,105,815,V,,,,,,,,,,,,
16/05/2018,107,458,V,,,,,,,,,,,,
17/05/2018,100,603,V,,,,,,,,,,,,
18/05/2018,92,332,V,,,,,,,,,,,,
19/05/2018,67,912,V,,,,,,,,,,,,
20/05/2018,59,384,V,,,,,,,,,,,,
21/05/2018,56,683,V,,,,,,,,,,,,
22/05/2018,125,947,V,,,,,,,,,,,,
23/05/2018,191,551,V,,,,,,,,,,,,
24/05/2018,133,898,V,,,,,,,,,,,,
25/05/2018,96,833,V,,,,,,,,,,,,
26/05/2018,79,73,V,,,,,,,,,,,,
27/05/2018,34,371,V,,,,,,,,,,,,
28/05/2018,24,905,V,,,,,,,,,,,,
29/05/2018,21,448,V,,,,,,,,,,,,
30/05/2018,24,259,V,,,,,,,,,,,,
31/05/2018,30,795,V,,,,,,,,,,,,
01/06/2018,26,471,V,,,,,,,,,,,,
02/06/2018,26,734,V,,,,,,,,,,,,
03/06/2018,21,439,V,,,,,,,,,,,,
04/06/2018,17,506,V,,,,,,,,,,,,
05/06/2018,34,879,V,,,,,,,,,,,,
06/06/2018,21,341,V,,,,,,,,,,,,
07/06/2018,14,925,V,,,,,,,,,,,,
08/06/2018,24,487,V,,,,,,,,,,,,
09/06/2018,63,917,V,,,,,,,,,,,,
10/06/2018,55,111,V,,,,,,,,,,,,
11/06/2018,22,569,V,,,,,,,,,,,,
12/06/2018,16,165,V,,,,,,,,,,,,
13/06/2018,20,108,V,,,,,,,,,,,,
14/06/2018,35,23,V,,,,,,,,,,,,
15/06/2018,25,642,V,,,,,,,,,,,,
16/06/2018,15,643,V,,,,,,,,,,,,
17/06/2018,12,537,V,,,,,,,,,,,,
18/06/2018,13,359,V,,,,,,,,,,,,
19/06/2018,12,884,V,,,,,,,,,,,,
20/06/2018,12,458,V,,,,,,,,,,,,
21/06/2018,12,359,V,,,,,,,,,,,,
22/06/2018,12,898,V,,,,,,,,,,,,
23/06/2018,15,558,V,,,,,,,,,,,,
24/06/2018,13,752,V,,,,,,,,,,,,
25/06/2018,13,191,V,,,,,,,,,,,,
26/06/2018,12,438,V,,,,,,,,,,,,
27/06/2018,11,406,V,,,,,,,,,,,,
28/06/2018,11,741,V,,,,,,,,,,,,
29/06/2018,11,105,V,,,,,,,,,,,,
30/06/2018,10,535,V,,,,,,,,,,,,
01/07/2018,10,354,V,,,,,,,,,,,,
02/07/2018,10,34,V,,,,,,,,,,,,
03/07/2018,8,566,V,,,,,,,,,,,,
04/07/2018,7,807,V,,,,,,,,,,,,
05/07/2018,6,899,V,,,,,,,,,,,,
06/07/2018,9,113,V,,,,,,,,,,,,
07/07/2018,7,984,V,,,,,,,,,,,,
08/07/2018,8,7,V,,,,,,,,,,,,
09/07/2018,8,107,V,,,,,,,,,,,,
10/07/2018,7,457,V,,,,,,,,,,,,
11/07/2018,7,428,V,,,,,,,,,,,,
12/07/2018,7,699,V,,,,,,,,,,,,
13/07/2018,7,514,V,,,,,,,,,,,,
14/07/2018,7,301,V,,,,,,,,,,,,
15/07/2018,7,322,V,,,,,,,,,,,,
16/07/2018,7,451,V,,,,,,,,,,,,
17/07/2018,9,918,V,,,,,,,,,,,,
18/07/2018,10,199,V,,,,,,,,,,,,
19/07/2018,10,819,V,,,,,,,,,,,,
20/07/2018,7,596,V,,,,,,,,,,,,
21/07/2018,7,328,V,,,,,,,,,,,,
22/07/2018,7,859,V,,,,,,,,,,,,
23/07/2018,10,16,V,,,,,,,,,,,,
24/07/2018,13,851,V,,,,,,,,,,,,
25/07/2018,8,919,V,,,,,,,,,,,,
26/07/2018,7,811,V,,,,,,,,,,,,
27/07/2018,7,450,V,,,,,,,,,,,,
28/07/2018,7,531,V,,,,,,,,,,,,
29/07/2018,7,336,V,,,,,,,,,,,,
30/07/2018,7,202,V,,,,,,,,,,,,
31/07/2018,7,305,V,,,,,,,,,,,,
01/08/2018,7,410,V,,,,,,,,,,,,
02/08/2018,7,699,V,,,,,,,,,,,,
03/08/2018,7,701,V,,,,,,,,,,,,
04/08/2018,7,386,V,,,,,,,,,,,,
05/08/2018,7,384,V,,,,,,,,,,,,
06/08/2018,7,462,V,,,,,,,,,,,,
07/08/2018,7,517,V,,,,,,,,,,,,
08/08/2018,12,101,V,,,,,,,,,,,,
09/08/2018,9,331,V,,,,,,,,,,,,
10/08/2018,7,892,V,,,,,,,,,,,,
11/08/2018,7,416,V,,,,,,,,,,,,
12/08/2018,7,399,V,,,,,,,,,,,,
13/08/2018,7,480,V,,,,,,,,,,,,
14/08/2018,7,852,V,,,,,,,,,,,,
15/08/2018,7,799,V,,,,,,,,,,,,
16/08/2018,7,410,V,,,,,,,,,,,,
17/08/2018,7,420,V,,,,,,,,,,,,
18/08/2018,7,479,V,,,,,,,,,,,,
19/08/2018,7,391,V,,,,,,,,,,,,
20/08/2018,7,371,V,,,,,,,,,,,,
21/08/2018,7,442,V,,,,,,,,,,,,
22/08/2018,7,502,V,,,,,,,,,,,,
23/08/2018,8,112,V,,,,,,,,,,,,
24/08/2018,7,632,V,,,,,,,,,,,,
25/08/2018,7,329,V,,,,,,,,,,,,
26/08/2018,8,592,V,,,,,,,,,,,,
27/08/2018,7,900,V,,,,,,,,,,,,
28/08/2018,7,745,V,,,,,,,,,,,,
29/08/2018,7,771,V,,,,,,,,,,,,
30/08/2018,7,767,V,,,,,,,,,,,,
31/08/2018,7,789,V,,,,,,,,,,,,
01/09/2018,9,523,V,,,,,,,,,,,,
02/09/2018,9,599,V,,,,,,,,,,,,
03/09/2018,9,406,V,,,,,,,,,,,,
04/09/2018,8,679,V,,,,,,,,,,,,
05/09/2018,8,123,V,,,,,,,,,,,,
06/09/2018,7,644,V,,,,,,,,,,,,
07/09/2018,7,793,V,,,,,,,,,,,,
08/09/2018,7,763,V,,,,,,,,,,,,
09/09/2018,7,767,V,,,,,,,,,,,,
10/09/2018,7,785,V,,,,,,,,,,,,
11/09/2018,7,763,V,,,,,,,,,,,,
12/09/2018,7,705,V,,,,,,,,,,,,
13/09/2018,7,738,V,,,,,,,,,,,,
14/09/2018,7,760,V,,,,,,,,,,,,
15/09/2018,7,803,V,,,,,,,,,,,,
16/09/2018,7,782,V,,,,,,,,,,,,
17/09/2018,7,793,V,,,,,,,,,,,,
18/09/2018,7,782,V,,,,,,,,,,,,
19/09/2018,7,785,V,,,,,,,,,,,,
20/09/2018,7,793,V,,,,,,,,,,,,
21/09/2018,7,782,V,,,,,,,,,,,,
22/09/2018,7,822,V,,,,,,,,,,,,
23/09/2018,7,723,V,,,,,,,,,,,,
24/09/2018,7,919,V,,,,,,,,,,,,
25/09/2018,7,982,V,,,,,,,,,,,,
26/09/2018,7,800,V,,,,,,,,,,,,
27/09/2018,7,829,V,,,,,,,,,,,,
28/09/2018,7,898,V,,,,,,,,,,,,
29/09/2018,7,898,V,,,,,,,,,,,,
30/09/2018,7,894,V,,,,,,,,,,,,
01/10/2018,8,110,V,,,,,,,,,,,,
02/10/2018,12,333,V,,,,,,,,,,,,
03/10/2018,9,492,V,,,,,,,,,,,,
04/10/2018,7,818,V,,,,,,,,,,,,
05/10/2018,7,898,V,,,,,,,,,,,,
06/10/2018,7,891,V,,,,,,,,,,,,
07/10/2018,7,883,V,,,,,,,,,,,,
08/10/2018,7,836,V,,,,,,,,,,,,
09/10/2018,7,898,V,,,,,,,,,,,,
10/10/2018,7,898,V,,,,,,,,,,,,
11/10/2018,7,898,V,,,,,,,,,,,,
12/10/2018,7,898,V,,,,,,,,,,,,
13/10/2018,7,898,V,,,,,,,,,,,,
14/10/2018,7,898,V,,,,,,,,,,,,
15/10/2018,7,898,V,,,,,,,,,,,,
16/10/2018,7,898,V,,,,,,,,,,,,
17/10/2018,7,898,V,,,,,,,,,,,,
18/10/2018,7,898,V,,,,,,,,,,,,
19/10/2018,7,940,V,,,,,,,,,,,,
20/10/2018,8,264,V,,,,,,,,,,,,
21/10/2018,8,264,V,,,,,,,,,,,,
22/10/2018,8,264,V,,,,,,,,,,,,
23/10/2018,8,264,V,,,,,,,,,,,,
24/10/2018,8,264,V,,,,,,,,,,,,
25/10/2018,8,264,V,,,,,,,,,,,,
26/10/2018,8,264,V,,,,,,,,,,,,
27/10/2018,8,264,V,,,,,,,,,,,,
28/10/2018,8,264,V,,,,,,,,,,,,
29/10/2018,28,536,V,,,,,,,,,,,,
30/10/2018,63,871,V,,,,,,,,,,,,
31/10/2018,37,644,V,,,,,,,,,,,,
01/11/2018,24,405,V,,,,,,,,,,,,
02/11/2018,49,790,V,,,,,,,,,,,,
03/11/2018,44,975,V,,,,,,,,,,,,
04/11/2018,22,275,V,,,,,,,,,,,,
05/11/2018,15,751,V,,,,,,,,,,,,
06/11/2018,13,46,V,,,,,,,,,,,,
07/11/2018,13,672,V,,,,,,,,,,,,
08/11/2018,18,927,V,,,,,,,,,,,,
09/11/2018,11,694,V,,,,,,,,,,,,
10/11/2018,9,482,V,,,,,,,,,,,,
11/11/2018,11,350,V,,,,,,,,,,,,
12/11/2018,10,26,V,,,,,,,,,,,,
13/11/2018,8,458,V,,,,,,,,,,,,
14/11/2018,8,100,V,,,,,,,,,,,,
15/11/2018,8,241,V,,,,,,,,,,,,
16/11/2018,8,165,V,,,,,,,,,,,,
17/11/2018,8,264,V,,,,,,,,,,,,
18/11/2018,8,264,V,,,,,,,,,,,,
19/11/2018,8,264,V,,,,,,,,,,,,
20/11/2018,8,268,V,,,,,,,,,,,,
21/11/2018,10,686,V,,,,,,,,,,,,
22/11/2018,26,864,V,,,,,,,,,,,,
23/11/2018,30,18,V,,,,,,,,,,,,
24/11/2018,36,623,V,,,,,,,,,,,,
25/11/2018,41,688,V,,,,,,,,,,,,
26/11/2018,63,150,V,,,,,,,,,,,,
27/11/2018,78,863,V,,,,,,,,,,,,
28/11/2018,52,772,V,,,,,,,,,,,,
29/11/2018,36,913,V,,,,,,,,,,,,
30/11/2018,21,555,V,,,,,,,,,,,,
01/12/2018,14,490,V,,,,,,,,,,,,
02/12/2018,15,861,V,,,,,,,,,,,,
03/12/2018,22,562,V,,,,,,,,,,,,
04/12/2018,47,346,V,,,,,,,,,,,,
05/12/2018,50,7,V,,,,,,,,,,,,
06/12/2018,40,286,V,,,,,,,,,,,,
07/12/2018,44,6,V,,,,,,,,,,,,
08/12/2018,40,908,V,,,,,,,,,,,,
09/12/2018,67,462,V,,,,,,,,,,,,
10/12/2018,51,806,V,,,,,,,,,,,,
11/12/2018,49,496,V,,,,,,,,,,,,
12/12/2018,39,235,V,,,,,,,,,,,,
13/12/2018,28,138,V,,,,,,,,,,,,
14/12/2018,26,324,V,,,,,,,,,,,,
15/12/2018,19,904,V,,,,,,,,,,,,
16/12/2018,19,727,V,,,,,,,,,,,,
17/12/2018,63,578,V,,,,,,,,,,,,
18/12/2018,61,64,V,,,,,,,,,,,,
19/12/2018,56,245,V,,,,,,,,,,,,
20/12/2018,49,352,V,,,,,,,,,,,,
21/12/2018,63,227,V,,,,,,,,,,,,
22/12/2018,61,738,V,,,,,,,,,,,,
23/12/2018,74,913,V,,,,,,,,,,,,
24/12/2018,69,656,V,,,,,,,,,,,,
25/12/2018,57,491,V,,,,,,,,,,,,
26/12/2018,45,883,V,,,,,,,,,,,,
27/12/2018,35,795,V,,,,,,,,,,,,
28/12/2018,33,880,V,,,,,,,,,,,,
29/12/2018,27,997,V,,,,,,,,,,,,
30/12/2018,22,8,V,,,,,,,,,,,,
31/12/2018,15,423,V,,,,,,,,,,,,
01/01/2019,25,770,V,,,,,,,,,,,,
02/01/2019,21,454,V,,,,,,,,,,,,
03/01/2019,18,59,V,,,,,,,,,,,,
04/01/2019,19,787,V,,,,,,,,,,,,
05/01/2019,20,81,V,,,,,,,,,,,,
06/01/2019,20,125,V,,,,,,,,,,,,
07/01/2019,13,603,V,,,,,,,,,,,,
08/01/2019,14,911,V,,,,,,,,,,,,
09/01/2019,18,279,V,,,,,,,,,,,,
10/01/2019,14,718,V,,,,,,,,,,,,
11/01/2019,16,548,V,,,,,,,,,,,,
12/01/2019,14,298,V,,,,,,,,,,,,
13/01/2019,16,583,V,,,,,,,,,,,,
14/01/2019,12,379,V,,,,,,,,,,,,
15/01/2019,13,590,V,,,,,,,,,,,,
16/01/2019,16,719,V,,,,,,,,,,,,
17/01/2019,12,570,V,,,,,,,,,,,,
18/01/2019,34,160,V,,,,,,,,,,,,
19/01/2019,43,131,V,,,,,,,,,,,,
20/01/2019,28,832,V,,,,,,,,,,,,
21/01/2019,26,598,V,,,,,,,,,,,,
22/01/2019,22,869,V,,,,,,,,,,,,
23/01/2019,25,409,V,,,,,,,,,,,,
24/01/2019,34,827,V,,,,,,,,,,,,
25/01/2019,39,154,V,,,,,,,,,,,,
26/01/2019,31,789,V,,,,,,,,,,,,
27/01/2019,27,875,V,,,,,,,,,,,,
28/01/2019,30,158,V,,,,,,,,,,,,
29/01/2019,45,621,V,,,,,,,,,,,,
30/01/2019,42,574,V,,,,,,,,,,,,
31/01/2019,50,398,V,,,,,,,,,,,,
01/02/2019,131,175,V,,,,,,,,,,,,
02/02/2019,567,891,V,,,,,,,,,,,,
03/02/2019,1116,14,V,,,,,,,,,,,,
04/02/2019,416,346,V,,,,,,,,,,,,
05/02/2019,217,756,V,,,,,,,,,,,,
06/02/2019,166,292,V,,,,,,,,,,,,
07/02/2019,136,133,V,,,,,,,,,,,,
08/02/2019,103,91,V,,,,,,,,,,,,
09/02/2019,106,927,V,,,,,,,,,,,,
10/02/2019,90,876,V,,,,,,,,,,,,
11/02/2019,73,18,V,,,,,,,,,,,,
12/02/2019,71,939,V,,,,,,,,,,,,
13/02/2019,78,515,V,,,,,,,,,,,,
14/02/2019,58,484,V,,,,,,,,,,,,
15/02/2019,54,216,V,,,,,,,,,,,,
16/02/2019,50,904,V,,,,,,,,,,,,
17/02/2019,47,793,V,,,,,,,,,,,,
18/02/2019,47,237,V,,,,,,,,,,,,
19/02/2019,57,453,V,,,,,,,,,,,,
20/02/2019,41,71,V,,,,,,,,,,,,
21/02/2019,34,166,V,,,,,,,,,,,,
22/02/2019,29,284,V,,,,,,,,,,,,
23/02/2019,31,429,V,,,,,,,,,,,,
24/02/2019,35,486,V,,,,,,,,,,,,
25/02/2019,28,529,V,,,,,,,,,,,,
26/02/2019,25,848,V,,,,,,,,,,,,
27/02/2019,26,418,V,,,,,,,,,,,,
28/02/2019,24,506,V,,,,,,,,,,,,
01/03/2019,26,643,V,,,,,,,,,,,,
02/03/2019,23,311,V,,,,,,,,,,,,
03/03/2019,23,866,V,,,,,,,,,,,,
04/03/2019,17,734,V,,,,,,,,,,,,
05/03/2019,22,168,V,,,,,,,,,,,,
06/03/2019,23,878,V,,,,,,,,,,,,
07/03/2019,20,384,V,,,,,,,,,,,,
08/03/2019,20,953,V,,,,,,,,,,,,
09/03/2019,17,747,V,,,,,,,,,,,,
10/03/2019,17,832,V,,,,,,,,,,,,
11/03/2019,19,780,V,,,,,,,,,,,,
12/03/2019,19,951,V,,,,,,,,,,,,
